-1.52449161211,-0.738759342824,1.30387830734,-2.08037025133,-1.70151120821,-0.000179592763082
-1.5244439284,-0.738759342824,1.30391407013,-2.08029872576,-1.70151120821,-0.000179592763082
-1.52446777025,-0.738759342824,1.3039021492,-2.08032209078,-1.70151120821,-0.000203434620992
-1.52447969118,-0.738759342824,1.30392599106,-2.08029872576,-1.70147496859,-0.000191513692037
-1.52447969118,-0.738771263753,1.3039021492,-2.08033401171,-1.70151120821,-0.000179592763082
-1.52447969118,-0.738771263753,1.3039021492,-2.08029872576,-1.70151120821,-0.000203434620992
-1.5244439284,-0.738746945058,1.30391407013,-2.08033401171,-1.70149928728,-0.000179592763082
-1.52445584932,-0.73880702654,1.30391407013,-2.08031016985,-1.70149928728,-0.000179592763082
-1.52445584932,-0.738759342824,1.30387830734,-2.08027440706,-1.70152312914,-0.000203434620992
-1.52446777025,-0.738759342824,1.30386590958,-2.08033401171,-1.70149928728,-0.000191513692037
-1.52446777025,-0.738735024129,1.30389022827,-2.08031016985,-1.70152312914,-0.000191513692037
-1.52449161211,-0.738746945058,1.30386590958,-2.08031016985,-1.70151120821,-0.000227753316061
-1.52446777025,-0.738746945058,1.3039021492,-2.08033401171,-1.70152312914,-0.000179592763082
-1.52447969118,-0.7387231032,1.30389022827,-2.08035785357,-1.70149928728,-0.000179592763082
-1.5244439284,-0.7387231032,1.3039021492,-2.08026248613,-1.70147496859,-0.000179592763082
-1.52445584932,-0.738759342824,1.30387830734,-2.08028632799,-1.70148736635,-0.000191513692037
-1.52447969118,-0.738771263753,1.3039021492,-2.08032209078,-1.70152312914,-0.000167671834127
-1.52446777025,-0.738771263753,1.3039021492,-2.08029872576,-1.70151120821,-0.000203434620992
-1.52449161211,-0.738771263753,1.3039021492,-2.08029872576,-1.70151120821,-0.000191513692037
-1.52450353304,-0.738735024129,1.30389022827,-2.08029872576,-1.70149928728,-0.000167671834127
-1.52449161211,-0.738759342824,1.3039021492,-2.08033401171,-1.70147496859,-0.000191513692037
-1.52450353304,-0.738746945058,1.3039021492,-2.08033401171,-1.70151120821,-0.000203434620992
-1.52445584932,-0.738746945058,1.30389022827,-2.08031016985,-1.70148736635,-0.000191513692037
-1.52449161211,-0.738735024129,1.30387830734,-2.08031016985,-1.70149928728,-0.000203434620992
-1.52450353304,-0.738759342824,1.30387830734,-2.08029872576,-1.70149928728,-0.000191513692037
-1.52446777025,-0.738759342824,1.30391407013,-2.08029872576,-1.70151120821,-0.000167671834127
-1.52443200747,-0.738771263753,1.30389022827,-2.08033401171,-1.70151120821,-0.000227753316061
-1.52447969118,-0.738759342824,1.30391407013,-2.08035785357,-1.70148736635,-0.000179592763082
-1.52449161211,-0.738759342824,1.30387830734,-2.08032209078,-1.70151120821,-0.000191513692037
-1.52445584932,-0.738759342824,1.30387830734,-2.08033401171,-1.70151120821,-0.000155750905172
-1.5244439284,-0.738735024129,1.30387830734,-2.08031016985,-1.70151120821,-0.000215355549948
-1.52447969118,-0.738735024129,1.30389022827,-2.08026248613,-1.70147496859,-0.000203434620992
-1.52449161211,-0.738759342824,1.30389022827,-2.08032209078,-1.70149928728,-0.000179592763082
-1.52447969118,-0.738735024129,1.30389022827,-2.08033401171,-1.70151120821,-0.000179592763082
-1.52446777025,-0.738735024129,1.30389022827,-2.08028632799,-1.70148736635,-0.000203434620992
-1.52447969118,-0.738735024129,1.30392599106,-2.08033401171,-1.70152312914,-0.000203434620992
-1.5244439284,-0.738783184682,1.30385398865,-2.08032209078,-1.70151120821,-0.000191513692037
-1.52446777025,-0.738746945058,1.30385398865,-2.08032209078,-1.70148736635,-0.000155750905172
-1.52446777025,-0.738746945058,1.30392599106,-2.08035785357,-1.70147496859,-0.000179592763082
-1.52445584932,-0.738771263753,1.30389022827,-2.08027440706,-1.70146304766,-0.000215355549948
-1.52445584932,-0.73880702654,1.30387830734,-2.08037025133,-1.70151120821,-0.000191513692037
-1.52446777025,-0.73880702654,1.30383014679,-2.08033401171,-1.70148736635,-0.000203434620992
-1.52447969118,-0.738830868398,1.30381822586,-2.08032209078,-1.70152312914,-0.000167671834127
-1.5244439284,-0.738914791738,1.303794384,-2.08032209078,-1.70142728487,-0.000203434620992
-1.52446777025,-0.738914791738,1.30375814438,-2.08032209078,-1.70141536394,-0.000227753316061
-1.52450353304,-0.739022556935,1.3035902977,-2.08034593264,-1.70141536394,-0.000203434620992
-1.52449161211,-0.740328137075,1.30288362503,-2.08027440706,-1.70141536394,-0.000191513692037
-1.52450353304,-0.742064778005,1.30047607422,-2.08023864428,-1.70136768023,-0.000179592763082
-1.52449161211,-0.743274513875,1.27843761444,-2.07850152651,-1.70134383837,-0.000179592763082
-1.52447969118,-0.743466202413,1.24044370651,-2.05660373369,-1.70093757311,-0.000191513692037
-1.52450353304,-0.743837658559,1.2135052681,-2.01827174822,-1.7008655707,-0.000179592763082
-1.52449161211,-0.744687859212,1.15366125107,-1.92644292513,-1.7008655707,-0.000203434620992
-1.52443200747,-0.746053043996,1.0768532753,-1.8330467383,-1.70081788698,-0.000191513692037
-1.52446777025,-0.746208969747,1.03376436234,-1.78568441073,-1.7007821242,-0.000203434620992
-1.5244439284,-0.746244732534,0.952433586121,-1.69829112688,-1.70074588457,-0.000191513692037
-1.52442008654,-0.746232811605,0.89727640152,-1.63480741182,-1.70072204271,-0.000179592763082
-1.52446777025,-0.746232811605,0.798277854919,-1.50782710711,-1.70074588457,-0.000191513692037
-1.52453929583,-0.746268574392,0.68745803833,-1.36078387896,-1.70071012179,-0.000167671834127
-1.5245273749,-0.746256653463,0.622092723846,-1.27932006518,-1.70069820086,-0.000203434620992
-1.5245273749,-0.746220890676,0.498746871948,-1.14085036913,-1.7007578055,-0.000191513692037
-1.52450353304,-0.746208969747,0.386619567871,-1.02366286913,-1.70072204271,-0.000191513692037
-1.52450353304,-0.746220890676,0.32772397995,-0.96360093752,-1.70074588457,-0.000167671834127
-1.52449161211,-0.746280972158,0.24294757843,-0.869001690541,-1.7007578055,-0.000179592763082
-1.52450353304,-0.746244732534,0.209433555603,-0.82586366335,-1.70072204271,-0.000215355549948
-1.52443200747,-0.74661618868,0.14137172699,-0.745383564626,-1.70066196123,-0.000167671834127
-1.52449161211,-0.747765843068,0.0660905838013,-0.679266277944,-1.69726592699,-0.000191513692037
-1.52446777025,-0.748999897634,0.0242161750793,-0.641732041036,-1.68271238009,-0.000191513692037
